id;ano;cid;qtde
3863;2017;R21;5
3864;2017;R21;1
3865;2017;R22;5
3866;2017;R22;4
3867;2017;R22;3
3868;2017;R23;19
3869;2017;R23;5
3870;2017;R25;6
3871;2017;R25;2
3872;2017;R26;1
3873;2017;R26;1
3874;2017;R26;2
3875;2017;R27;1
3876;2017;R29;7
3877;2017;R29;2
3878;2017;R31;1
3879;2017;R36;1
3880;2017;R39;2
3881;2017;R40;1
3882;2017;R41;8
3883;2017;R41;3
3884;2017;R42;34
3885;2017;R42;1
3886;2017;R42;14
3887;2017;R43;1
3888;2017;R44;3
3889;2017;R45;295
3890;2017;R45;6
3891;2017;R45;49
3892;2017;R46;11
3893;2017;R46;1
3894;2017;R46;1
3895;2017;R47;1
3896;2017;R48;1
3897;2017;R49;3
3898;2017;R49;25
3899;2017;R49;1
3900;2017;R50;3
3901;2017;R50;1
3902;2017;R51;237
3903;2017;R51;5
3904;2017;R51;72
3905;2017;R52;1204
3906;2017;R52;17
3907;2017;R52;448
3908;2017;R53;79
3909;2017;R53;1
3910;2017;R53;17
3911;2017;R54;2
3912;2017;R55;70
3913;2017;R55;5
3914;2017;R55;18
3915;2017;R56;28
3916;2017;R56;3
3917;2017;R56;5
3918;2017;R57;165
3919;2017;R57;1
3920;2017;R57;37
3921;2017;R58;5
3922;2017;R58;9
3923;2017;R59;1
3924;2017;R59;1
3925;2017;R59;1
3926;2017;R60;76
3927;2017;R60;1
3928;2017;R60;22
3929;2017;R62;1
3930;2017;R63;8
3931;2017;R64;1
3932;2017;R68;139
3933;2017;R68;1
3934;2017;R68;32
3935;2017;R69;139
3936;2017;R69;1
3937;2017;R69;40
3938;2017;R72;1
3939;2017;R73;4
3940;2017;R74;1
3941;2017;R74;2
3942;2017;R75;1
3943;2017;R76;1
3944;2017;R79;5
3945;2017;R79;1
3946;2017;R81;1
3947;2017;R82;4
3948;2017;R82;1
3949;2017;R83;25
3950;2017;R83;1
3951;2017;R83;7
3952;2017;R84;3
3953;2017;R84;1
3954;2017;R85;21
3955;2017;R85;7
3956;2017;R86;2
3957;2017;R86;1
3958;2017;R87;7
3959;2017;R89;4
3960;2017;R91;1
3961;2017;R91;1
3962;2017;R92;1
3963;2017;R93;12
3964;2017;R93;2
3965;2017;R93;5
3966;2017;R94;1
3967;2017;R94;1
3968;2017;R96;74
3969;2017;R96;2
3970;2017;R96;59
3971;2017;R98;13
3972;2017;R98;1
3973;2017;R99;4
3974;2017;R99;1
3975;2017;R99;4
3976;2017;S00;3881
3977;2017;S00;6
3978;2017;S00;738
3979;2017;S01;8823
3980;2017;S01;17
3981;2017;S01;933
3982;2017;S02;1171
3983;2017;S02;4
3984;2017;S02;667
3985;2017;S03;80
3986;2017;S03;37
3987;2017;S04;188
3988;2017;S04;1
3989;2017;S04;97
3990;2017;S05;1688
3991;2017;S05;4
3992;2017;S05;60
3993;2017;S06;1285
3994;2017;S06;5
3995;2017;S06;905
3996;2017;S07;80
3997;2017;S07;1
3998;2017;S07;24
3999;2017;S08;45
4000;2017;S08;2
4001;2017;S08;13
4002;2017;S09;1285
4003;2017;S09;6
4004;2017;S09;472
4005;2017;S10;266
4006;2017;S10;135
4007;2017;S11;121
4008;2017;S11;43
4009;2017;S12;147
4010;2017;S12;1
4011;2017;S12;141
4012;2017;S13;234
4013;2017;S13;4
4014;2017;S13;137
4015;2017;S14;164
4016;2017;S14;2
4017;2017;S14;105
4018;2017;S15;16
4019;2017;S15;1
4020;2017;S15;2
4021;2017;S16;13
4022;2017;S16;7
4023;2017;S17;8
4024;2017;S17;1
4025;2017;S18;5
4026;2017;S18;1
4027;2017;S19;51
4028;2017;S19;31
4029;2017;S20;1916
4030;2017;S20;7
4031;2017;S20;870
4032;2017;S21;255
4033;2017;S21;52
4034;2017;S22;1417
4035;2017;S22;1
4036;2017;S22;897
4037;2017;S23;156
4038;2017;S23;60
4039;2017;S24;20
4040;2017;S24;1
4041;2017;S24;10
4042;2017;S25;15
4043;2017;S25;12
4044;2017;S26;3
4045;2017;S26;2
4046;2017;S27;97
4047;2017;S27;2
4048;2017;S27;72
4049;2017;S28;17
4050;2017;S28;2
4051;2017;S29;289
4052;2017;S29;133
4053;2017;S30;1995
4054;2017;S30;7
4055;2017;S30;662
4056;2017;S31;442
4057;2017;S31;84
4058;2017;S32;1413
4059;2017;S32;6
4060;2017;S32;980
4061;2017;S33;646
4062;2017;S33;8
4063;2017;S33;161
4064;2017;S34;72
4065;2017;S34;19
4066;2017;S35;15
4067;2017;S35;4
4068;2017;S36;135
4069;2017;S36;1
4070;2017;S36;125
4071;2017;S37;21
4072;2017;S37;32
4073;2017;S38;33
4074;2017;S38;9
4075;2017;S39;121
4076;2017;S39;65
4077;2017;S40;3907
4078;2017;S40;12
4079;2017;S40;2186
4080;2017;S41;1689
4081;2017;S41;4
4082;2017;S41;418
4083;2017;S42;2585
4084;2017;S42;19
4085;2017;S42;5001
4086;2017;S43;2412
4087;2017;S43;30
4088;2017;S43;1734
4089;2017;S44;38
4090;2017;S44;17
4091;2017;S45;19
4092;2017;S45;5
4093;2017;S46;309
4094;2017;S46;16
4095;2017;S46;62
4096;2017;S47;20
4097;2017;S47;4
4098;2017;S48;28
4099;2017;S48;8
4100;2017;S49;205
4101;2017;S49;1
4102;2017;S49;131
4103;2017;S50;3410
4104;2017;S50;6
4105;2017;S50;1350
4106;2017;S51;4187
4107;2017;S51;9
4108;2017;S51;531
4109;2017;S52;6137
4110;2017;S52;35
4111;2017;S52;4899
4112;2017;S53;487
4113;2017;S53;1
4114;2017;S53;260
4115;2017;S54;78
4116;2017;S54;3
4117;2017;S54;18
4118;2017;S55;37
4119;2017;S55;8
4120;2017;S56;296
4121;2017;S56;7
4122;2017;S56;42
4123;2017;S57;70
4124;2017;S57;14
4125;2017;S58;28
4126;2017;S58;11
4127;2017;S59;302
4128;2017;S59;1
4129;2017;S59;72
4130;2017;S60;20572
4131;2017;S60;39
4132;2017;S60;2917
4133;2017;S61;49077
4134;2017;S61;52
4135;2017;S61;1404
4136;2017;S62;22568
4137;2017;S62;70
4138;2017;S62;5153
4139;2017;S63;2990
4140;2017;S63;21
4141;2017;S63;734
4142;2017;S64;207
4143;2017;S64;2
4144;2017;S64;19
4145;2017;S65;156
4146;2017;S65;1
4147;2017;S65;15
4148;2017;S66;1598
4149;2017;S66;11
4150;2017;S66;134
4151;2017;S67;1245
4152;2017;S67;1
4153;2017;S67;39
4154;2017;S68;3869
4155;2017;S68;8
4156;2017;S68;127
4157;2017;S69;1177
4158;2017;S69;2
4159;2017;S69;124
4160;2017;S70;1649
4161;2017;S70;2
4162;2017;S70;827
4163;2017;S71;1058
4164;2017;S71;157
4165;2017;S72;862
4166;2017;S72;6
4167;2017;S72;1514
4168;2017;S73;86
4169;2017;S73;73
4170;2017;S74;14
4171;2017;S74;1
4172;2017;S74;5
4173;2017;S75;14
4174;2017;S75;1
4175;2017;S75;4
4176;2017;S76;126
4177;2017;S76;1
4178;2017;S76;32
4179;2017;S77;26
4180;2017;S77;11
4181;2017;S78;9
4182;2017;S78;16
4183;2017;S79;99
4184;2017;S79;38
4185;2017;S80;9088
4186;2017;S80;25
4187;2017;S80;5940
4188;2017;S81;4389
4189;2017;S81;6
4190;2017;S81;1795
4191;2017;S82;6050
4192;2017;S82;34
4193;2017;S82;7948
4194;2017;S83;4561
4195;2017;S83;75
4196;2017;S83;1786
4197;2017;S84;33
4198;2017;S84;19
4199;2017;S85;31
4200;2017;S85;14
4201;2017;S86;412
4202;2017;S86;3
4203;2017;S86;151
4204;2017;S87;73
4205;2017;S87;29
4206;2017;S88;50
4207;2017;S88;38
4208;2017;S89;273
4209;2017;S89;2
4210;2017;S89;180
4211;2017;S90;10205
4212;2017;S90;16
4213;2017;S90;3185
4214;2017;S91;4002
4215;2017;S91;4
4216;2017;S91;845
4217;2017;S92;9305
4218;2017;S92;50
4219;2017;S92;4597
4220;2017;S93;16152
4221;2017;S93;50
4222;2017;S93;7453
4223;2017;S94;82
4224;2017;S94;42
4225;2017;S95;38
4226;2017;S95;8
4227;2017;S96;190
4228;2017;S96;1
4229;2017;S96;80
4230;2017;S97;249
4231;2017;S97;35
4232;2017;S98;220
4233;2017;S98;1
4234;2017;S98;31
4235;2017;S99;547
4236;2017;S99;1
4237;2017;S99;173
4238;2017;T00;1307
4239;2017;T00;1
4240;2017;T00;1534
4241;2017;T01;802
4242;2017;T01;1
4243;2017;T01;1208
4244;2017;T02;121
4245;2017;T02;183
4246;2017;T03;137
4247;2017;T03;71
4248;2017;T04;95
4249;2017;T04;42
4250;2017;T05;25
4251;2017;T05;1
4252;2017;T05;13
4253;2017;T06;175
4254;2017;T06;1
4255;2017;T06;267
4256;2017;T07;2516
4257;2017;T07;17
4258;2017;T07;3564
4259;2017;T08;92
4260;2017;T08;68
4261;2017;T09;514
4262;2017;T09;3
4263;2017;T09;182
4264;2017;T10;87
4265;2017;T10;69
4266;2017;T11;1355
4267;2017;T11;5
4268;2017;T11;345
4269;2017;T12;65
4270;2017;T12;71
4271;2017;T13;966
4272;2017;T13;2
4273;2017;T13;507
4274;2017;T14;6694
4275;2017;T14;17
4276;2017;T14;2845
4277;2017;T15;3477
4278;2017;T15;3
4279;2017;T15;56
4280;2017;T16;19
4281;2017;T16;3
4282;2017;T17;9
4283;2017;T18;21
4284;2017;T18;1
4285;2017;T19;3
4286;2017;T19;1
4287;2017;T20;1319
4288;2017;T20;1
4289;2017;T20;7
4290;2017;T21;599
4291;2017;T21;2
4292;2017;T22;2045
4293;2017;T22;3
4294;2017;T22;20
4295;2017;T23;3854
4296;2017;T23;8
4297;2017;T23;29
4298;2017;T24;798
4299;2017;T24;4
4300;2017;T24;45
4301;2017;T25;1310
4302;2017;T25;5
4303;2017;T25;32
4304;2017;T26;889
4305;2017;T26;3
4306;2017;T26;2
4307;2017;T27;9
4308;2017;T28;33
4309;2017;T28;1
4310;2017;T29;765
4311;2017;T29;4
4312;2017;T29;34
4313;2017;T30;2281
4314;2017;T30;11
4315;2017;T30;38
4316;2017;T31;395
4317;2017;T31;2
4318;2017;T31;32
4319;2017;T32;30
4320;2017;T32;2
4321;2017;T33;6
4322;2017;T34;4
4323;2017;T35;1
4324;2017;T36;5
4325;2017;T37;9
4326;2017;T39;4
4327;2017;T39;1
4328;2017;T40;2
4329;2017;T41;15
4330;2017;T42;1
4331;2017;T43;2
4332;2017;T44;3
4333;2017;T45;3
4334;2017;T46;2
4335;2017;T46;1
4336;2017;T47;4
4337;2017;T48;14
4338;2017;T48;1
4339;2017;T48;1
4340;2017;T49;13
4341;2017;T49;1
4342;2017;T50;63
4343;2017;T50;1
4344;2017;T51;16
4345;2017;T51;2
4346;2017;T52;11
4347;2017;T52;1
4348;2017;T53;2
4349;2017;T54;41
4350;2017;T55;6
4351;2017;T56;7
4352;2017;T56;4
4353;2017;T57;1
4354;2017;T57;1
4355;2017;T58;20
4356;2017;T59;126
4357;2017;T59;1
4358;2017;T60;47
4359;2017;T60;3
4360;2017;T62;2
4361;2017;T63;306
4362;2017;T63;2
4363;2017;T63;7
4364;2017;T65;76
4365;2017;T65;3
4366;2017;T66;1
4367;2017;T67;10
4368;2017;T67;1
4369;2017;T69;3
4370;2017;T70;9
4371;2017;T70;4
4372;2017;T70;1
4373;2017;T71;38
4374;2017;T71;1
4375;2017;T73;6
4376;2017;T74;34
4377;2017;T74;1
4378;2017;T74;26
4379;2017;T75;152
4380;2017;T75;3
4381;2017;T78;276
4382;2017;T78;9
4383;2017;T78;12
4384;2017;T79;76
4385;2017;T79;1
4386;2017;T79;31
4387;2017;T80;1
4388;2017;T81;438
4389;2017;T81;1
4390;2017;T81;8
4391;2017;T82;1
4392;2017;T83;3
4393;2017;T84;5
4394;2017;T84;1
4395;2017;T87;1
4396;2017;T88;2
4397;2017;T88;1
4398;2017;T90;63
4399;2017;T90;39
4400;2017;T91;16
4401;2017;T91;2
4402;2017;T91;26
4403;2017;T92;120
4404;2017;T92;3
4405;2017;T92;24
4406;2017;T93;84
4407;2017;T93;2
4408;2017;T93;37
4409;2017;T94;6
4410;2017;T94;4
4411;2017;T95;31
4412;2017;T95;1
4413;2017;T96;2
4414;2017;T98;23
4415;2017;T98;7
4416;2017;V01;139
4417;2017;V01;191
4418;2017;V02;30
4419;2017;V02;1
4420;2017;V02;97
4421;2017;V03;31
4422;2017;V03;57
4423;2017;V04;18
4424;2017;V04;25
4425;2017;V05;10
4426;2017;V05;17
4427;2017;V06;22
4428;2017;V06;32
4429;2017;V09;101
4430;2017;V09;4
4431;2017;V09;318
4432;2017;V10;3
4433;2017;V10;19
4434;2017;V11;2
4435;2017;V11;11
4436;2017;V12;4
4437;2017;V12;31
4438;2017;V13;3
4439;2017;V13;30
4440;2017;V14;1
4441;2017;V14;5
4442;2017;V15;1
4443;2017;V15;1
4444;2017;V16;5
4445;2017;V17;3
4446;2017;V17;12
4447;2017;V18;5
4448;2017;V18;51
4449;2017;V19;37
4450;2017;V19;1
4451;2017;V19;197
4452;2017;V20;26
4453;2017;V20;207
4454;2017;V21;9
4455;2017;V21;60
4456;2017;V22;20
4457;2017;V22;141
4458;2017;V23;60
4459;2017;V23;462
4460;2017;V24;12
4461;2017;V24;43
4462;2017;V25;2
4463;2017;V25;12
4464;2017;V26;6
4465;2017;V26;24
4466;2017;V27;18
4467;2017;V27;88
4468;2017;V28;77
4469;2017;V28;1
4470;2017;V28;470
4471;2017;V29;222
4472;2017;V29;3
4473;2017;V29;1655
4474;2017;V30;1
4475;2017;V30;3
4476;2017;V31;1
4477;2017;V32;2
4478;2017;V36;2
4479;2017;V37;4
4480;2017;V38;1
4481;2017;V38;2
4482;2017;V39;8
4483;2017;V39;19
4484;2017;V40;1
4485;2017;V40;10
4486;2017;V41;4
4487;2017;V41;2
4488;2017;V42;6
4489;2017;V42;25
4490;2017;V43;25
4491;2017;V43;1
4492;2017;V43;62
4493;2017;V44;5
4494;2017;V44;23
4495;2017;V45;1
4496;2017;V46;1
4497;2017;V46;3
4498;2017;V47;17
4499;2017;V47;1
4500;2017;V47;38
4501;2017;V48;43
4502;2017;V48;45
4503;2017;V49;50
4504;2017;V49;121
4505;2017;V50;2
4506;2017;V50;3
4507;2017;V52;2
4508;2017;V52;1
4509;2017;V53;4
4510;2017;V54;4
4511;2017;V55;1
4512;2017;V57;3
4513;2017;V58;2
4514;2017;V58;2
4515;2017;V59;3
4516;2017;V59;15
4517;2017;V60;1
4518;2017;V60;1
4519;2017;V61;1
4520;2017;V61;2
4521;2017;V62;4
4522;2017;V62;8
4523;2017;V63;2
4524;2017;V63;3
4525;2017;V64;4
4526;2017;V64;10
4527;2017;V66;1
4528;2017;V66;2
4529;2017;V67;5
4530;2017;V67;7
4531;2017;V68;13
4532;2017;V68;5
4533;2017;V69;14
4534;2017;V69;10
4535;2017;V70;2
4536;2017;V72;1
4537;2017;V73;3
4538;2017;V74;1
4539;2017;V74;14
4540;2017;V75;2
4541;2017;V76;2
4542;2017;V77;8
4543;2017;V78;2
4544;2017;V78;11
4545;2017;V79;1
4546;2017;V79;33
4547;2017;V80;34
4548;2017;V80;57
4549;2017;V81;11
4550;2017;V81;9
4551;2017;V82;14
4552;2017;V82;23
4553;2017;V83;2
4554;2017;V83;1
4555;2017;V84;1
4556;2017;V84;3
4557;2017;V85;2
4558;2017;V85;4
4559;2017;V86;5
4560;2017;V86;2
4561;2017;V87;117
4562;2017;V87;325
4563;2017;V88;2
4564;2017;V88;38
4565;2017;V89;99
4566;2017;V89;389
4567;2017;V90;3
4568;2017;V90;1
4569;2017;V91;5
4570;2017;V91;2
4571;2017;V92;1
4572;2017;V94;1
4573;2017;V95;7
4574;2017;V95;2
4575;2017;V96;9
4576;2017;V96;3
4577;2017;V97;1
4578;2017;V98;5
4579;2017;V98;10
4580;2017;V99;23
4581;2017;V99;1
4582;2017;V99;88
4583;2017;W00;34
4584;2017;W00;2
4585;2017;W00;3
4586;2017;W01;783
4587;2017;W01;1
4588;2017;W01;180
4589;2017;W02;4
4590;2017;W02;8
4591;2017;W03;16
4592;2017;W03;10
4593;2017;W04;6
4594;2017;W04;2
4595;2017;W05;1
4596;2017;W06;11
4597;2017;W07;80
4598;2017;W08;29
4599;2017;W08;1
4600;2017;W09;4
4601;2017;W09;1
4602;2017;W10;341
4603;2017;W10;46
4604;2017;W11;40
4605;2017;W11;3
4606;2017;W12;33
4607;2017;W13;50
4608;2017;W14;7
4609;2017;W14;1
4610;2017;W14;1
4611;2017;W15;2
4612;2017;W16;3
4613;2017;W17;174
4614;2017;W17;2
4615;2017;W17;44
4616;2017;W18;174
4617;2017;W18;66
4618;2017;W19;352
4619;2017;W19;131
4620;2017;W20;147
4621;2017;W20;6
4622;2017;W21;5
4623;2017;W22;132
4624;2017;W22;8
4625;2017;W23;29
4626;2017;W23;2
4627;2017;W24;3
4628;2017;W24;1
4629;2017;W25;87
4630;2017;W25;2
4631;2017;W26;98
4632;2017;W26;2
4633;2017;W27;187
4634;2017;W28;2
4635;2017;W29;11
4636;2017;W29;2
4637;2017;W30;3
4638;2017;W31;35
4639;2017;W31;3
4640;2017;W32;13
4641;2017;W32;16
4642;2017;W33;3
4643;2017;W33;1
4644;2017;W33;2
4645;2017;W34;34
4646;2017;W34;2
4647;2017;W34;26
4648;2017;W35;3
4649;2017;W36;1
4650;2017;W36;1
4651;2017;W37;2
4652;2017;W38;1
4653;2017;W39;2
4654;2017;W40;4
4655;2017;W41;2
4656;2017;W42;1
4657;2017;W42;1
4658;2017;W43;3
4659;2017;W43;1
4660;2017;W44;135
4661;2017;W45;429
4662;2017;W45;1
4663;2017;W45;8
4664;2017;W49;30
4665;2017;W49;3
4666;2017;W50;196
4667;2017;W50;39
4668;2017;W51;3
4669;2017;W52;4
4670;2017;W52;1
4671;2017;W53;21
4672;2017;W54;1519
4673;2017;W54;3
4674;2017;W54;264
4675;2017;W55;193
4676;2017;W55;11
4677;2017;W57;689
4678;2017;W57;3
4679;2017;W57;27
4680;2017;W58;1
4681;2017;W59;18
4682;2017;W59;1
4683;2017;W60;56
4684;2017;W64;56
4685;2017;W64;9
4686;2017;W65;2
4687;2017;W67;1
4688;2017;W69;3
4689;2017;W69;2
4690;2017;W70;6
4691;2017;W70;1
4692;2017;W73;2
4693;2017;W74;6
4694;2017;W74;6
4695;2017;W76;2
4696;2017;W77;3
4697;2017;W78;4
4698;2017;W78;1
4699;2017;W79;19
4700;2017;W80;9
4701;2017;W83;2
4702;2017;W84;4
4703;2017;W85;35
4704;2017;W85;1
4705;2017;W86;50
4706;2017;W86;1
4707;2017;W87;464
4708;2017;W87;2
4709;2017;W87;2
4710;2017;W88;3
4711;2017;W90;1
4712;2017;W91;1
4713;2017;W93;1
4714;2017;W94;1
4715;2017;W99;2
4716;2017;W99;1
4717;2017;X00;1
4718;2017;X02;2
4719;2017;X04;2
4720;2017;X08;52
4721;2017;X09;40
4722;2017;X10;2
4723;2017;X11;3
4724;2017;X12;26
4725;2017;X13;9
4726;2017;X14;1
4727;2017;X15;1
4728;2017;X17;2
4729;2017;X18;11
4730;2017;X19;6
4731;2017;X19;1
4732;2017;X20;99
4733;2017;X20;3
4734;2017;X21;49
4735;2017;X21;1
4736;2017;X21;1
4737;2017;X22;101
4738;2017;X22;2
4739;2017;X22;1
4740;2017;X23;207
4741;2017;X23;9
4742;2017;X24;6
4743;2017;X25;4
4744;2017;X25;1
4745;2017;X26;1
4746;2017;X27;4
4747;2017;X28;3
4748;2017;X29;55
4749;2017;X29;1
4750;2017;X29;3
4751;2017;X33;6
4752;2017;X33;1
4753;2017;X36;7
4754;2017;X36;1
4755;2017;X38;1
4756;2017;X39;1
4757;2017;X40;4
4758;2017;X42;2
4759;2017;X43;1
4760;2017;X44;16
4761;2017;X45;1
4762;2017;X46;5
4763;2017;X46;2
4764;2017;X47;203
4765;2017;X47;2
4766;2017;X48;19
4767;2017;X48;3
4768;2017;X49;77
4769;2017;X49;1
4770;2017;X50;5
4771;2017;X50;2
4772;2017;X51;3
4773;2017;X51;3
4774;2017;X58;79
4775;2017;X59;23
4776;2017;X59;7
4777;2017;X60;3
4778;2017;X60;1
4779;2017;X64;4
4780;2017;X65;1
4781;2017;X66;1
4782;2017;X67;7
4783;2017;X68;1
4784;2017;X69;3
4785;2017;X70;3
4786;2017;X71;3
4787;2017;X72;5
4788;2017;X75;1
4789;2017;X76;1
4790;2017;X77;2
4791;2017;X78;69
4792;2017;X78;4
4793;2017;X78;1
4794;2017;X79;8
4795;2017;X79;2
4796;2017;X80;2
4797;2017;X81;4
4798;2017;X82;9
4799;2017;X82;43
4800;2017;X83;2
4801;2017;X84;8
4802;2017;X84;1
4803;2017;X85;23
4804;2017;X85;1
4805;2017;X86;7
4806;2017;X87;1
4807;2017;X88;1
4808;2017;X89;33
4809;2017;X90;71
4810;2017;X91;9
4811;2017;X93;60
4812;2017;X93;1
4813;2017;X93;49
4814;2017;X94;4
4815;2017;X94;1
4816;2017;X95;14
4817;2017;X95;1
4818;2017;X95;11
4819;2017;X96;1
4820;2017;X97;4
4821;2017;X98;5
4822;2017;X99;334
4823;2017;X99;6
4824;2017;X99;37
4825;2017;Y00;46
4826;2017;Y00;1
4827;2017;Y00;12
4828;2017;Y01;15
4829;2017;Y01;4
4830;2017;Y02;13
4831;2017;Y02;5
4832;2017;Y03;10
4833;2017;Y03;29
4834;2017;Y04;531
4835;2017;Y04;77
4836;2017;Y05;3
4837;2017;Y05;10
4838;2017;Y06;2
4839;2017;Y07;6
4840;2017;Y07;3
4841;2017;Y08;73
4842;2017;Y08;2
4843;2017;Y08;11
4844;2017;Y09;322
4845;2017;Y09;1
4846;2017;Y09;47
4847;2017;Y11;1
4848;2017;Y12;1
4849;2017;Y13;3
4850;2017;Y14;11
4851;2017;Y14;1
4852;2017;Y16;4
4853;2017;Y17;15
4854;2017;Y18;4
4855;2017;Y19;63
4856;2017;Y19;1
4857;2017;Y19;1
4858;2017;Y20;7
4859;2017;Y20;1
4860;2017;Y21;1
4861;2017;Y22;1
4862;2017;Y22;1
4863;2017;Y23;5
4864;2017;Y23;3
4865;2017;Y24;4
4866;2017;Y24;2
4867;2017;Y25;7
4868;2017;Y26;10
4869;2017;Y27;3
4870;2017;Y28;1326
4871;2017;Y28;5
4872;2017;Y28;13
4873;2017;Y29;43
4874;2017;Y29;2
4875;2017;Y30;13
4876;2017;Y30;1
4877;2017;Y31;2
4878;2017;Y31;7
4879;2017;Y32;3
4880;2017;Y32;21
4881;2017;Y33;49
4882;2017;Y34;5
4883;2017;Y34;2
4884;2017;Y35;3
4885;2017;Y35;1
4886;2017;Y41;1
4887;2017;Y43;3
4888;2017;Y44;38
4889;2017;Y46;1
4890;2017;Y48;1
4891;2017;Y50;2
4892;2017;Y50;1
4893;2017;Y51;1
4894;2017;Y56;2
4895;2017;Y57;1
4896;2017;Y58;5
4897;2017;Y59;8
4898;2017;Y60;1269
4899;2017;Y60;9
4900;2017;Y60;9
4901;2017;Y61;30
4902;2017;Y62;3
4903;2017;Y63;5
4904;2017;Y64;205
4905;2017;Y65;275
4906;2017;Y69;817
4907;2017;Y69;2
4908;2017;Y69;2
4909;2017;Y70;4
4910;2017;Y71;1
4911;2017;Y73;1
4912;2017;Y74;2
4913;2017;Y79;1
4914;2017;Y79;2
4915;2017;Y81;1
4916;2017;Y82;4
4917;2017;Y83;30
4918;2017;Y83;9
4919;2017;Y84;25
4920;2017;Y84;2
4921;2017;Y85;1
4922;2017;Y85;9
4923;2017;Y86;5
4924;2017;Y87;7
4925;2017;Y87;1
4926;2017;Y87;3
4927;2017;Y89;6
4928;2017;Y89;1
4929;2017;Y90;4
4930;2017;Y90;1
4931;2017;Y95;1
4932;2017;Y96;224
4933;2017;Y96;1
4934;2017;Y96;13
4935;2017;Y98;2
4936;2017;Y98;1
4937;2017;Z00;1800
4938;2017;Z00;4
4939;2017;Z00;440
4940;2017;Z01;247
4941;2017;Z01;18
4942;2017;Z01;14
4943;2017;Z02;91
4944;2017;Z02;28
4945;2017;Z03;93
4946;2017;Z03;2
4947;2017;Z03;25
4948;2017;Z04;2919
4949;2017;Z04;22
4950;2017;Z04;194
4951;2017;Z08;1
4952;2017;Z09;21
4953;2017;Z09;5
4954;2017;Z10;36
4955;2017;Z10;1
4956;2017;Z11;33
4957;2017;Z13;5
4958;2017;Z13;1
4959;2017;Z20;14011
4960;2017;Z20;153
4961;2017;Z20;25
4962;2017;Z21;2
4963;2017;Z22;5
4964;2017;Z23;3
4965;2017;Z23;1
4966;2017;Z24;2
4967;2017;Z24;2
4968;2017;Z25;2
4969;2017;Z26;6
4970;2017;Z27;4
4971;2017;Z28;1
4972;2017;Z28;1
4973;2017;Z29;44
4974;2017;Z29;1
4975;2017;Z30;3
4976;2017;Z31;1
4977;2017;Z32;2
4978;2017;Z32;1
4979;2017;Z34;14
4980;2017;Z34;1
4981;2017;Z34;10
4982;2017;Z35;4
4983;2017;Z36;1
4984;2017;Z40;1
4985;2017;Z41;12
4986;2017;Z41;1
4987;2017;Z42;5
4988;2017;Z45;6
4989;2017;Z46;6
4990;2017;Z47;98
4991;2017;Z47;1
4992;2017;Z47;44
4993;2017;Z48;717
4994;2017;Z48;3
4995;2017;Z48;70
4996;2017;Z50;2
4997;2017;Z51;175
4998;2017;Z51;1
4999;2017;Z51;43
5000;2017;Z52;3
5001;2017;Z53;4
5002;2017;Z54;177
5003;2017;Z54;17
5004;2017;Z54;87
5005;2017;Z55;1
5006;2017;Z55;1
5007;2017;Z56;15
5008;2017;Z56;15
5009;2017;Z57;2800
5010;2017;Z57;10
5011;2017;Z57;5
5012;2017;Z58;1
5013;2017;Z58;3
5014;2017;Z59;1
5015;2017;Z60;3
5016;2017;Z60;3
5017;2017;Z61;1
5018;2017;Z65;461
5019;2017;Z65;1
5020;2017;Z65;12
5021;2017;Z70;6
5022;2017;Z70;1
5023;2017;Z71;70
5024;2017;Z71;2
5025;2017;Z72;2
5026;2017;Z73;18
5027;2017;Z73;72
5028;2017;Z74;4
5029;2017;Z74;1
5030;2017;Z75;34
5031;2017;Z75;8
5032;2017;Z76;76
5033;2017;Z76;7
5034;2017;Z82;1
5035;2017;Z87;1
5036;2017;Z87;1
5037;2017;Z88;3
5038;2017;Z89;10
5039;2017;Z89;1
5040;2017;Z90;3
5041;2017;Z91;108
5042;2017;Z91;1
5043;2017;Z91;31
5044;2017;Z92;2
5045;2017;Z92;1
5046;2017;Z93;1
5047;2017;Z93;1
5048;2017;Z94;1
5049;2017;Z94;1
5050;2017;Z96;2
5051;2017;Z96;1
5052;2017;Z98;64
5053;2017;Z98;6
5054;2017;Z98;29
5055;2018;A00;1
5056;2018;A01;1
5057;2018;A05;5
5058;2018;A06;4
5059;2018;A06;1
5060;2018;A07;1
5061;2018;A08;1
5062;2018;A09;147
5063;2018;A09;47
5064;2018;A09;1
5065;2018;A15;4
5066;2018;A15;29
5067;2018;A16;2
5068;2018;A16;13
5069;2018;A18;1
5070;2018;A18;3
5071;2018;A19;1
5072;2018;A20;1
5073;2018;A21;1
5074;2018;A23;4
5075;2018;A23;14
5076;2018;A25;1
5077;2018;A26;2
5078;2018;A27;4
5079;2018;A27;2
5080;2018;A28;9
5081;2018;A30;3
5082;2018;A31;3
5083;2018;A35;1
5084;2018;A40;1
5085;2018;A40;1
5086;2018;A41;3
5087;2018;A41;2
5088;2018;A42;2
5089;2018;A46;25
5090;2018;A46;4
5091;2018;A46;3
5092;2018;A48;1
5093;2018;A49;12
5094;2018;A49;2
5095;2018;A49;6
5096;2018;A53;1
5097;2018;A54;1
5098;2018;A56;1
5099;2018;A59;1
5100;2018;A64;2
5101;2018;A66;1
5102;2018;A66;1
5103;2018;A68;1
5104;2018;A77;1
5105;2018;A80;2
5106;2018;A80;1
